Course ID,Date Added,Collection Language,Course Title,Category,Subcategory
3733468,2021-05-18,ES,Certificación Internacional Lean Six Sigma White Belt,Project Management & Operations,Operations Management
2128114,2021-05-18,ES,Curso de Finanzas Personales,Personal Development,Personal Finance
86798,2021-05-18,ES,Escuela de Inteligencia Emocional,Personal Development,Personal Growth
4010354,2021-05-18,ES,Escribir bien para pensar mejor,Personal Development,Personal Growth
2470990,2021-05-18,ES,Aprende a escribir correctamente sin faltas de ortografía,Personal Development,Personal Growth
3350362,2021-05-18,ES,Especialista en ortografía y redacción general,Personal Development,Personal Growth
2422754,2021-05-18,ES,Inteligencia Emocional: Resiliencia y Mindfulness,Personal Development,Personal Growth
2541416,2021-05-18,ES,Entrena Tu Mente: Aumenta tus Capacidades Cerebrales.,Personal Development,Personal Growth
2707990,2021-05-18,ES,Fuerza Mental: el Poder de una Voluntad de Hierro.,Personal Development,Personal Growth
636204,2021-05-18,ES,Google Earth Pro. Llega a experto desde cero.,Personal Development,Personal Growth
867186,2021-05-18,ES,Crea una presentación que inspire a  la acción.,Office Productivity,Presentations
3337264,2021-05-18,ES,Python. Gráficos interactivos con Plotly y Dash en Python,Development,Programming Languages
1452978,2021-05-18,ES,Javascript 2021: El curso práctico y completo,Development,Programming Languages
2471756,2021-05-18,ES,"Alexa, aplicaciones de voz. Curso básico de Amazon Alexa",Development,Programming Languages
2382831,2021-05-18,ES,Aprende a programar desde cero con C# de Microsoft .NET,Development,Programming Languages
948840,2021-05-18,ES,Java y BlueJ | Introducción a las Bases de la Programación,Development,Programming Languages
3109474,2021-05-18,ES,Programación en C de Cero a Experto con Estructuras de Datos,Development,Programming Languages
2081442,2021-05-18,ES,Sistema punto de venta en Windows UWP con C# full stack,Development,Programming Languages
2267876,2021-05-18,ES,Robótica : Programación de Robots con ROS,Development,Programming Languages
2705674,2021-05-18,ES,Aprende de cero  MongoDB - MongoDB Atlas - MongoDB Compass,Development,Programming Languages
3803918,2021-05-18,ES,Java a profundidad,Development,Programming Languages
1618998,2021-05-18,ES,PMP: Como Gestionar costos del Proyecto - PMBok 6ta Ed,Project Management & Operations,Project Management Certifications
3809436,2021-05-18,ES,Preparación Examen PMP 2021 + guía,Project Management & Operations,Project Management Certifications
1685132,2021-05-18,ES,Gestion de Proyectos: Haz tu plan de proyectos en 1hora,Project Management & Operations,Project Management Fundamentals
1779130,2021-05-18,ES,BPMN para Analistas y Arquitectos de Negocios,Project Management & Operations,Project Management Tools
3832212,2021-05-18,ES,Introducción a Jira para gestión de proyectos con Kanban,Project Management & Operations,Project Management Tools
2774378,2021-05-18,ES,LinkedIn Sales Navigator: La herramienta para ventas B2B,Sales,Sales Skills & Tools
3875828,2021-05-18,ES,Curso de Venta B2B - Ventas de Negocio a Negocio,Sales,Sales Skills & Tools
1736534,2021-05-18,ES,Google Ads 2021: Crea tu Primera Campaña paso a paso,Marketing,Search Engine Optimization
405272,2021-05-18,ES,Triunfa en Social Media y conviértete en Community Manager,Marketing,Social Media Marketing
3722572,2021-05-18,ES,"Curso de Instagram Marketing: Estrategias, tácticas y diseño",Marketing,Social Media Marketing
3887308,2021-05-18,ES,COMMUNITY Manager + SOCIAL Media para PRINCIPIANTES 2021,Marketing,Social Media Marketing
3446534,2021-05-18,ES,Crea chatbots profesionales para tu página de facebook pyme,Marketing,Social Media Marketing
3068258,2021-05-18,ES,Curso Completo de Anuncios de Instagram,Marketing,Social Media Marketing
957286,2021-05-18,ES,Cómo hacer interfaces gráficas en Java con Swing desde cero,Development,Software Testing
3934340,2021-05-18,ES,Guía Completa JUnit y Mockito incluye Spring Boot Test 2021,Development,Software Testing
3580365,2021-05-18,ES,Test Driven Development (TDD) en React JS,Development,Software Testing
2223618,2021-05-18,ES,Excel Masterclass: Nivel 1 - Básico,Office Productivity,Spreadsheets
1450594,2021-05-18,ES,Master en Excel-De novato a profesional,Office Productivity,Spreadsheets
1725916,2021-05-18,ES,Curso completo de Estadística a nivel universitario,Data Science,Statistical Analysis
3418522,2021-05-18,ES,Curso avanzado de estadística no paramétrica con R y Python,Data Science,Statistical Analysis
2339818,2021-05-18,ES,Realidad Virtual con Unity®2019 y Google VR,Development,Web Development
2551297,2021-05-18,ES,React Hooks & Firebase & Material Design : Fullstack Extremo,Development,Web Development
1852982,2021-05-18,ES,Mega Curso de Wordpress de Cero a Maestro,Development,Web Development
2544755,2021-05-18,ES,Curso de Tailwind CSS - Desde cero hasta profesional,Development,Web Development
1254714,2021-05-18,ES,"React.JS, Guia desde 0 (Actualizado 2021)",Development,Web Development
2340682,2021-05-18,ES,Aprende lenguaje GO (GOLANG) desde 0,Development,Web Development
1111290,2021-05-18,ES,Curso de VueJS 2 en Español - Crea webapps modernas,Development,Web Development
364022,2021-05-18,ES,"Todo HTML5 y CSS3, de novato a experto",Development,Web Development
3631302,2021-05-18,ES,Vue 3 JS: De cero a experto creando aplicaciones reales,Development,Web Development
2558460,2021-05-18,ES,Desarrollo web profesional en PHP con Laravel 7,Development,Web Development
3971238,2021-05-18,ES,"Crea un Ecommerce con Laravel, Livewire, Tailwind y Alpine",Development,Web Development
3895716,2021-05-18,ES,Universidad Desarrollo Web 2021 - FrontEnd Web Developer!,Development,Web Development
3557385,2021-05-18,ES,"Máster en Vue JS (2, 3) de cero a experto",Development,Web Development
2257278,2021-05-18,ES,Crear Una Página Web Desde Cero con HTML y CSS,Development,Web Development
2581866,2021-05-18,ES,Angular - Formularios: curso intensivo (Angular 8+),Development,Web Development
3142596,2021-05-18,ES,"React y Firebase: El Curso Completo, Práctico y desde Cero",Development,Web Development
3359000,2021-05-18,ES,Aprende VueJS + Django a través de ejemplos prácticos,Development,Web Development
3914984,2021-05-18,ES,Ecommerce con ASP.NET Core 5 y React Hooks,Development,Web Development
1730826,2021-05-18,ES,Desarrollo web con PHP 7 y Mysql utilizando MVC,Development,Web Development
2785952,2021-05-18,ES,Aplicaciones real-time con Meteor y Vue,Development,Web Development
2057499,2021-05-18,ES,Curso Restfull Java Spring Boot,Development,Web Development
2488852,2021-05-18,ES,Patrones de Diseño Java,Development,Web Development
3422344,2021-05-18,ES,ASP.NET Core 3 Enfoque SPA con VueJS,Development,Web Development
3398716,2021-05-18,ES,Aprende Symfony Framework desde cero,Development,Web Development
3827964,2021-05-18,ES,Angular: Pruebas unitarias con Jasmine y Karma,Development,Web Development
2306150,2021-05-18,ES,Curso Google Sites 2021: Cómo Crear Páginas Web Desde Cero,Development,Web Development
3677068,2021-05-18,ES,"Programador Autodidacta Node.js, TypeScript, TDD, Clean Code",Development,Web Development
3145366,2021-05-18,ES,Domina Microsoft Word 2019: De cero a experto,Office Productivity,Word Processing
3040252,2021-05-18,ES,ISO 37001:2016 Sistemas de Gestión Antisoborno,Human Resources,Work Safety
3040254,2021-05-18,ES,ISO 39001:2012 Sistemas de Gestión de Seguridad Vial,Human Resources,Work Safety
1247102,2021-05-18,EN,Introduction to Sustainable Development Goals (SDGs),Leadership & Management,Strategy
2551711,2021-05-18,EN,Concept Art Character Design,Design,Graphic Design
3729132,2021-05-18,EN,Lean-Agile Leadership: The Foundation Of Enterprise Agility,Project Management & Operations,Agile & Scrum
1105316,2021-05-18,EN,Big Geospatial Data Analysis with Earth Engine API,Data Science,Data Visualization
1478388,2021-05-17,EN,Full Stack Web Development with Python and Django Course,Development,Web Development
4055790,2021-05-17,JP,＜UFB確認テスト＞Excel VBA[第1弾](超入門)エクセルが自動で仕事する！マクロの魔法　文系・非IT職もできる,Workplace & Human Resources,Learning & Development
4049220,2021-05-17,JP,DX時代の 自治体データ活用基礎 ～EBPMで仕事を進めるために,Leadership & Management,Strategy
2808699,2021-05-17,EN,"Basics of Material selection for mechanical design engineers",Personal Development,Hobbies
3683388,2021-05-17,EN,LS DYNA - A Simulation Training with Practical Applications	,Development,Software Engineering
3622476,2021-05-16,EN,Kafka Streams with Spring Cloud Stream,Development,Software Testing
1220862,2021-05-16,EN,Stock Market Success : Secret Sauce - Stock Market Trading,Finance & Accounting,Investing & Trading
3752732,2021-05-14,EN,Up & Running with Containers in AWS,Cloud Computing,Cloud Development
2037902,2021-05-14,EN,Microsoft Azure Cognitive Services Crash Course,Cloud Computing,Cloud Development
1568060,2021-05-14,EN,Machine Learning In The Cloud With Azure Machine Learning,Cloud Computing,Cloud Development
1217244,2021-06-01,EN,AWS MasterClass: Monitoring and DevOps with AWS CloudWatch,Cloud Computing,Cloud Development
2908420,2021-05-14,ES,ITIL 4 FUNDAMENTOS - 6 EXAMENES DE PRACTICA (240 PREGUNTAS ),IT Operations,IT Certifications
3957970,2021-05-14,EN,"Optimization with Python: all you need for LP-MILP-NLP-MINLP",Development,Programming Languages
3977986,2021-05-14,EN,Solving Critical Business Challenges with Sales Tools,Sales,Sales Skills & Tools
3160166,2021-05-14,EN,Learn and Understand Deno Js - Beginner Guide,Development,Web Development
1503118,2021-05-14,EN,Practical Database Course for Beginners : 6 courses in 1,Development,Database Design & Development
3499600,2021-05-14,EN,"PostgreSQL Bootcamp : Go From Beginner to Advanced, 60+hours",Development,Database Design & Development
3665664,2021-05-14,EN,CompTIA Security+ SY0-601 Lab Course with Simulations/PBQ,IT Operations,IT Certifications
3208413,2021-05-14,PT,NR-10 - Básico (Extensão),Workplace & Human Resources,Work Safety
3503560,2021-05-14,EN,Learn Microsoft Exchange Server Beginner to Master,IT Operations,Operating Systems & Servers
1672824,2021-05-14,EN,AWS IoT: The Hobbyists Guide to Home Automation,IT Operations,Hardware
1066560,2021-05-13,PT,Curso Intensivo de Liderança + Curso Extra de Negociação,Leadership & Management,Leadership
3834716,2021-05-13,EN,DP-100 Microsoft Azure Data Scientist Complete Exam Prep,Data Science,Machine Learning
3472502,2021-05-13,EN,Introduction to AWS - One Hour Crash Course,Cloud Computing,Cloud Fundamentals
3509676,2021-05-13,EN,"Zoom Crash Course - Clear, Simple, and Concise for Beginners",Office Productivity,Collaboration
3993648,2021-05-13,EN,AZ-900: Microsoft Azure Fundamentals Exam for passing (276),Cloud Computing,Cloud Certification
3914646,2021-05-13,EN,Ultimate Data Science Bootcamp in Python with 5 Projects,Data Science,Analytics
3742998,2021-05-13,EN,"CATIA V5 Interior & Exterior, A2B , Reverse engineering",Design,Design Tools
3974720,2021-05-13,EN,Learn To Create An Online Multiplayer Game In Unity	,Development,Game Development
2889502,2021-05-13,EN,"SERENITY BDD Framework for Selenium, Appium and REST Assured",Development,Software Testing
2648868,2021-05-12,EN,ISO/IEC 27701. Privacy Information Management System,IT Operations,Network & Security
2895550,2021-05-12,EN,"Valves : Principles , Operation & Designs",IT Operations,Hardware
3935600,2021-05-12,EN,GCP | Professional Cloud Architect | Practice Exams | MAR 21,Cloud Computing,Cloud Certification
2053547,2021-05-12,EN,Petroleum Refining - Complete Guide to Products & Processes,Personal Development,Hobbies
1538096,2021-05-12,FR,RGPD - GDPR : Les fondamentaux sur la protection des données,Marketing,Marketing Strategy
2064123,2021-05-12,FR,Formation Quickbooks en ligne,Finance & Accounting,Accounting Software
3485164,2021-05-12,PT,Aplicativos com Microsoft Power Apps: aprenda desenvolvendo,Development ,Collaboration 
3783246,2021-05-12,PT,Gestão de Conflitos para Equipes (Liderança e Gerenciamento),Leadership & Management,Communication
1169182,2021-05-12,PT,Como Resolver Problemas Complexos e Tomar Decisões Efetivas,Leadership & Management,Management
3196352,2021-05-12,EN,Product Development & Systems Engineering,Project Management & Operations,Operations Management
1552182,2021-05-12,EN,Master the Texas BA II Financial Calculator for the CFA Exam,Finance & Accounting,Corporate Finance
747304,2021-05-12,EN,QlikView Security Masterclass        ,IT Operations,IT Certifications
2014702,2021-05-12,EN,Detecting Memory Leaks in C/C++ Applications	,IT Operations,IT Certifications
895424,2021-05-12,EN,Improve Your Game Design With Better Gameplay	,Development,Game Development
2300300,2021-05-11,DE,Der Weg zum erfolgreichen Kommunikations-Profi,Leadership & Management,Communication
2385066,2021-05-11,DE,	Kommunikation - Schwierige Gespräche konstruktiv führen,Leadership & Management,Communication
2986896,2021-05-11,JP,プログラミング 学習を失敗させない科学的な方法【一生使える独学スキル＋プログラマーのマインドセットを2時間で習得！】,Leadership & Management,Strategy
2740062,2021-05-11,JP,文系ビジネスパーソンのためのはじめて学ぶSQL(超入門レベル),Data Science,Big Data
2701414,2021-05-11,PT,Feedback - A arte de dar e receber feedbacks mais efetivos,Leadership & Management,Communication
2614534,2021-05-11,EN,Angular 10 hands on for Java Developers,Development,Web Development
3255082,2021-05-11,EN,AIX Administration for Absolute Beginners: Better than Linux,IT Operations,Software Testing
3042736,2021-05-11,EN,CCNP ENTERPRISE ENCOR 350-401 PART 5/5,IT Operations,Network & Security
3275286,2021-05-11,EN,Asana -Project Management -The Complete Course for Beginners,Project Management & Operations,Project Management Tools
3358250,2021-05-11,EN,Practical Reactive Streams with Akka and Java	,Development,Programming Languages
2386938,2021-05-10,EN,Learn Confluence in 4hrs,Development,Development Tools
3216135,2021-05-10,EN,Structural Engineering Abaqus Tutorials	,IT Operations,IT Certifications
3313604,2021-05-09,EN,AI-100 Designing And Implement Azure AI Solution Exam Prep,IT Operations,IT Certifications
1717968,2021-10-11,EN,AWS Certified Security Specialist,IT Operations,IT Certifications
3891206,2021-05-08,EN,SC-900 Practice Tests (MS Security & Identity ) [UP TO DATE],IT Operations,IT Certifications
4030628,2021-05-07,JP, ミニアニメで解説！やさしいIT用語入門,Workplace & Human Resources,Learning & Development
2826415,2021-05-07,EN,"Elasticsearch Masterclass [Incl., Elasticsearch 7 update]",Data Science,Data Visualization
2843482,2021-05-07,EN,"Visual Storytelling, Sketchnoting for Business Communication",Personal Development,Personal Growth
1078832,2021-05-07,EN,Get your PgMP® Certification on your first attempt [4th Ed],Project Management & Operations,Project Management Certifications
3871590,2021-05-07,EN,SAP BW4HANA 2.0 SP07 Masterclass | Hands ON Training,Data Science,Analytics
3854484,2021-05-07,FR,Une meilleure communication avec les couleurs du DISC,Leadership & Management,Communication
3065604,2021-05-07,FR,Apache Nifi De A à Z - le Guide complet,Development,Database Design & Development
3767200,2021-05-07,FR,Formation Complète en Autocad 2D et 3D (2 in 1),Design,Design Tools
3768742,2021-05-07,FR,Google Sketchup Pro 2020,Design,Design Tools
3754052,2021-05-07,FR,Adobe Premiere Pro : Faire un Montage Vidéo de A à Z en 2021,Design,Design Tools
3167010,2021-05-07,FR,Azure DevOps - Pipelines : l'automatisation de votre projet,Development,Development Tools
3087732,2021-05-07,FR,Azure DevOps - Boards : planifiez votre travail,Development,Development Tools
3813620,2021-05-07,FR,Formation complète de Microsoft PowerApps,Development,Development Tools
3269096,2021-05-07,FR,Dactylographie - Frappe à l'aveugle sur un clavier AZERTY,Office Productivity,Email & Productivity
3623368,2021-05-07,FR,Le Cours Complet de Flutter: Zéro à Héros avec Flutter Dart,Development,Mobile Development
964220,2021-05-07,FR,Débuter avec Windows Server 2012 et le réseau,IT Operations,Network & Security
3779048,2021-05-07,FR,Protéger sa Vie Privée et Être Anonyme sur Internet,IT Operations,Network & Security
3573703,2021-05-07,FR,Hacking Éthique : Ingénierie Sociale,IT Operations,Network & Security
3034266,2021-05-07,FR,Linux | Fondamentaux et Scripting Shell,IT Operations,Operating Systems & Servers
3369320,2021-05-07,FR,Expressions Régulières : La Formation Ultime,Development,Programming Languages
3331146,2021-05-07,FR,Apache Kafka pour débutant,Development,Programming Languages
3768748,2021-05-07,FR,Formation complète Microsoft Excel et Language VBA (2 in 1),Office Productivity,Spreadsheets
3603312,2021-05-07,FR,Le Webdesign pour les débutants avec Figma.,Design,Web Design
3244588,2021-05-07,FR,BOOTSTRAP 5 : la formation ULTIME,Development,Web Development
3647878,2021-05-07,FR,Le guide de Laravel 8,Development,Web Development
3833576,2021-05-07,FR,Le guide complet pour maîtriser Spring Boot par la pratique,Development,Web Development
3541380,2021-05-07,FR,Maîtriser les fondamentaux Angular 10 + HTML/CSS + Bootstrap,Development,Web Development
3833732,2021-05-06,EN,Catia V5 Beginner and Advanced - Automotive and Industrial,Design,Design Tools
2514486,2021-05-06,EN,Unity Game Development: Create 2D And 3D Games With C#,Development,Game Development
2107978,2021-05-06,EN,Tableau Server 2019.1 Administration,Data Science,Analytics
3434284,2021-05-06,EN,Monday - Project Management - The Complete Beginners Course,Project Management & Operations,Project Management Fundamentals
3854354,2021-05-06,EN,Lead & Empower Agile Teams To Achieve Success,Project Management & Operations,Project Management Fundamentals
1138176,2021-05-06,EN,Cisco CCNP T-Shoot (300-135): The Complete Course,IT Operations,IT Certifications
3626722,2021-05-06,EN,"Secure .Net Microservices with IdentityServer4 OAuth2,OpenID	",IT Operations,Network & Security
2549063,2021-05-05,EN,The Complete Android 12 Developer Course - Mastering Android,Development,Mobile Development
1356532,2021-05-05,EN,WordPress Theme Development from Scratch,Development,Web Development
3893422,2021-05-05,FR,La Formation Complète Django,Development,Web Development
3678948,2021-05-05,FR,Apprendre le C# (C-Sharp) de débutant à Expert,Development,Programming Languages
3693164,2021-05-05,EN,TensorFlow Developer Certificate in 2021: Zero to Mastery,IT Operations,IT Certifications
2856490,2021-05-04,EN,Tricentis Tosca: ( Beginner to Intermediate ) in easy steps,Development,Software Testing
3592312,2021-05-04,EN,The Complete Design Interview Course,Development,Software Engineering
1021274,2021-05-04,EN,A Beginner's Guide to Trans 101,Leadership & Management,Diversity Equity & Inclusion
3834108,2021-05-04,EN,Google Certified Professional Cloud Architect Practice Tests,Cloud Computing,Cloud Development
3767510,2021-05-04,EN,Clear and Simple NSX-T 3.0 (VCP-NV 2021 2V0-41.20),IT Operations,Network & Security
1319568,2021-05-04,EN,Yii2 beginner to professional,Development,Web Development
3721180,2021-05-04,FR,L'art de la négociation d'influence : le guide,Sales,Sales Skills & Tools
3331876,2021-05-04,EN,Serverless Python Application on Google Cloud,Cloud Computing,Cloud Development
923290,2021-05-04,EN,Learn AWS The Hard Way,Cloud Computing,Cloud Development
3314246,2021-05-04,EN,Real time Azure training for System Administrators,Cloud Computing,Cloud Development
2719386,2021-05-03,ES,Análisis de precios unitarios en edificaciones,Finance & Accounting,Financial Modeling & Analysis
3168808,2021-05-03,EN,Test Automation Framework [ Spring Boot + Selenium + BDD ],Development,Software Testing
3140502,2021-05-03,EN,"Level 4 Diploma - Whole Life Asset Management (L4M7)",Project Management & Operations,Operations Management
2786922,2021-05-03,EN,"Level 4 Diploma - Ethical & Responsible Sourcing (L4M4)",Project Management & Operations,Operations Management
2755782,2021-05-03,EN,"Level 4 Diploma - Commercial Contracting (L4M3)",Project Management & Operations,Operations Management
2322246,2021-05-03,EN,"Scala Advanced, Part 3 - Functional Programming, Performance",Development,Development Tools
2827516,2021-05-03,EN,"Level 4 Diploma - Commercial Negotiation (L4M5)",Project Management & Operations,Operations Management
576054,2021-05-01,EN,Complete WordPress Developer Course - Plugins & Themes,Development,Web Development
1687616,2021-05-01,EN,Forex Trading Strategy: Complete ALM System + Live Examples,Finance & Accounting,Investing & Trading
3513670,2021-05-01,EN,Primavera & Power BI Integration | Interactive Dashboards,Data Science,Analytics
3236687,2021-04-30,EN,How to develop a productive HTTP client in Golang (Go),Development,Programming Languages
3160214,2021-04-29,JP,【無料】１時間でサクッと学ぶWebマーケティングの販促手法,Marketing,Digital Marketing
3978238,2021-04-29,JP,【データリテラシーの第一歩】集計トラブルを防ぐExcelデータ作成・管理の基本ルール【120分コース】,Office Productivity,Spreadsheets
2641420,2021-04-29,JP,	新任リーダーのためのITプロジェクト管理入門,Project Management & Operations,Project Management Fundamentals
3214959,2021-04-29,JP,シンプルで本質的！顧客ニーズをつかむリサーチの超基本,Marketing,Marketing Strategy
4017346,2021-04-29,JP,＜UFB確認テスト＞創造性をビジネスに活かせる！アート×デザイン思考実践セミナー,Workplace & Human Resources,Learning & Development
4017386,2021-04-29,JP,＜UFB確認テスト＞【グローバル・ビジネスケースから学ぶ】マーケティング戦略入門（日本語字幕版）,Workplace & Human Resources,Learning & Development
4017406,2021-04-29,JP,＜UFB確認テスト＞アジャイル・プロジェクトマネジメント短期集中講座,Workplace & Human Resources,Learning & Development
4017424,2021-04-29,JP,＜UFB確認テスト＞元Appleエバンジェリスト、ガイ・カワサキの起業家塾（日本語字幕）,Workplace & Human Resources,Learning & Development
3248264,2021-04-29,EN,Spring Boot Fundamentals with Unit Testing (MockMVC/Mockito),Development,Software Testing
3616770,2021-04-29,EN,Flowgear Technical Certification,IT Operations,Database Administration
3412184,2021-04-29,EN,Supercharged Web Scraping with Asyncio and Python,Development,Web Development
3859192,2021-04-29,EN,Great Product Manager - Practical Product Management course,Leadership & Management,Operations Management
1767136,2021-04-29,EN,"Learn Backup & Restore with CommVault,Get a High paying JOB",IT Operations,Operating Systems & Servers
3560743,2021-04-28,EN,Data Analysis with Python,Data Science,Statistical Analysis
2031694,2021-04-28,EN,Wondershare Filmora Masterclass A Complete Guide to Filmora,Design,Design Tools
1051780,2021-04-28,EN,Basic Manual Software Testing +Agile+Bugzilla for beginners,Project Management & Operations,Operations Management
2915650,2021-04-28,EN,Ultimate Blender 3D Character Creation & Animation Course,Design,3D & Animation
1302816,2021-04-28,EN,The Complete Open Broadcaster (obs) Almanac for 2020,Development,Web Development
2800118,2021-04-28,EN,"Master Laravel with GraphQL, Vue.js and Tailwind",Development,Web Development
3599404,2021-04-28,EN,"Event-driven microservices: Spring boot, kafka and elastic",Development,Web Development
2811999,2021-04-28,EN,Differential Gene Expression Analysis - Your Complete A to Z,Personal Development,Personal Growth
1228490,2021-04-28,EN,Java for Absolute Beginners,Development,Programming Languages
2366004,2021-04-28,EN,AWS Cloud Migration for Absolute Beginners with Demo,Cloud Computing,Cloud Development
3170214,2021-04-28,EN,Complete Contract Management Bootcamp 2021: Zero to Hero,Leadership & Management,Management
3368146,2021-04-28,EN,Red Team Ethical Hacking - Beginner,IT Operations,Network & Security
2245880,2021-04-28,EN,PTE Academic (English Test) - Mastering Listening -Score 79+,Personal Development,Language Learning
2377464,2021-04-28,EN,JavaScript & LeetCode | The Interview Bootcamp,Development,Programming Languages
2259748,2021-04-28,EN,Java Collections from basics to Advanced,Development,Programming Languages
3411964,2021-04-28,EN,Agile Project Management Certification Prep+Agile Scrum+Jira,Project Management & Operations,Agile & Scrum
3165824,2021-04-28,EN,How to Make a Retro Style 3D FPS in the Godot Game Engine,Development,Game Development
3550842,2021-04-28,EN,Vuetify: Create an App with Vue JS & Vuex - in 5 Hours!,Development,Web Development
1306808,2021-04-28,EN,Zoho CRM and Zoho Creator Masterclass,Office Productivity,Collaboration
1766532,2021-04-28,EN,Fundamentals of Plastics and Polymers,Personal Development,Personal Growth
2134190,2021-04-28,EN,"Learn Selenium with Java,Cucumber + Live Project",Development,Programming Languages
2144654,2021-04-28,EN,Learn Manual Software Testing with Live Project + Jira Tool,Development,Software Testing
3064322,2021-04-28,EN,Pinterest Marketing & Advertising Beginner To Advanced 2021,Marketing,Social Media Marketing
3704910,2021-04-28,EN,The Ultimate LabView 2020 Course,Development,Software Engineering
3670646,2021-04-28,EN,Systems Thinking Practitioner iGNLP™ Certified - Beyond NLP,Leadership & Management,Strategy
548278,2021-04-28,EN,The Complete 2021 Web Development Course - Build 15 Projects,Development,Web Development
3360162,2021-04-28,EN,Complete Guide on RedHat Certified Engineer Cert(RHCE-EX294),IT Operations,IT Certifications
2484784,2021-04-28,EN,Build Undetectable Malware Using C Language: Ethical Hacking,IT Operations,Network & Security
2158992,2021-04-28,EN,The Complete Camtasia Course for Content Creators: Start Now,Design,Design Tools
1451418,2021-04-28,EN,ICO. Launch a DeFi Initial Coin Offering & Raise Investment,Finance & Accounting,Investing & Trading
1587248,2021-04-28,EN,Complete VMWare vSphere ESXi and vCenter Administration,IT Operations,Operating Systems & Servers
2649642,2021-04-28,EN,Presales and lead generation sales skills (Prospecting 4.0),Sales,Sales Skills & Tools
1202164,2021-04-28,EN,MATLAB Master Class: Go from Beginner to Expert in MATLAB,Development,Programming Languages
1478328,2021-04-28,EN,MySQL MariaDB From Scratch - Become an App Developer in 2021,Development,Database Design & Development
2331010,2021-04-28,EN,Robotic Process Automation (RPA) - Automation Anywhere v11,Data Science,Machine Learning
2510464,2021-04-28,EN,Mastering Salesforce Integration: Novice to Professional,Development,Development Tools
3329766,2021-04-28,EN,Concept Environment Art Using Krita,Design,Design Tools
3155872,2021-04-28,EN,DevOps Project: CICD with Git GitLab Jenkins and Laravel,Development,Development Tools
3398738,2021-04-28,EN,DevOps Project: CICD with Git GitLab Jenkins and Django,Development,Development Tools
1808728,2021-04-28,EN,Master Microsoft Outlook - Outlook from Beginner to Advanced,Office Productivity,Email & Productivity
3349322,2021-04-28,EN,Cryptocurrency Trading Bot with a User Interface in Python,Finance & Accounting,Investing & Trading
709236,2021-04-28,EN,New SAT Reading 800: Guaranteed Results,Personal Development,Personal Growth
926234,2021-04-28,EN,Adobe Lightroom Classic CC & CC: Photo Editing Masterclass,Design,Design Tools
1927536,2021-04-28,EN,Quantity Surveying Building Estimation With Cad And Excel,Project Management & Operations,Operations Management
3710188,2021-04-28,EN,A Course on Part Modelling in PTC Creo Software,IT Operations,Hardware
1223634,2021-04-28,EN,Wix Master Course: Make A Website with Wix (FULL 4 HOURS),Development,Web Development
2909924,2021-04-28,EN,Salesforce Certification - Sales Cloud Consultant,Sales,Sales Skills & Tools
3735838,2021-04-28,EN,Learn Tamil Language through English & Tamil-Updated Monthly,Personal Development,Language Learning
2784114,2021-04-28,EN,SOLID C++,Development,Software Engineering
1049438,2021-04-28,EN,Let's Learn Hindi through English,Personal Development,Language Learning
2824191,2021-04-28,EN,Gulp 4: Automate your development workflow,Development,Web Development
1679576,2021-04-28,EN,The Personal Finance and Wealth Management Masterclass,Personal Development,Life Skills
3342920,2021-04-28,EN,"Whatsapp stock market bot with Python, Twilio & MarketStack",Finance & Accounting,Investing & Trading
2983186,2021-04-28,EN,Computer Vision: Python OCR & Object Detection Quick Starter,Data Science,Machine Learning
1096662,2021-04-28,EN,Salesforce Sales Cloud Consultant Certification Course,Sales,Sales Skills & Tools
1223900,2021-04-28,EN,Cryptocurrency Investment Course 2021: Fund your Retirement!,Finance & Accounting,Investing & Trading
3574151,2021-04-28,EN,React Node MERN Marketplace - Build A Hotel Booking App,Development,Web Development
1249064,2021-04-28,EN,48 Charts in Tableau 2020 - Basic to Intermediate,Data Science,Data Visualization
1480202,2021-04-28,EN,RESTful API with ASP.NET Core Web API - Create and Consume,Development,Web Development
1511066,2021-04-28,EN,SSH advanced usage,IT Operations,Network & Security
3693982,2021-04-28,EN,"Start with TALL: Use Tailwind, Alpine, Laravel & Livewire",Development,Web Development
2482256,2021-04-28,EN,Autodesk Inventor 2020 - Essential training,Design,Design Tools
1217488,2021-04-28,EN,Powerful Social Media Marketing For Beginners,Marketing,Social Media Marketing
1922654,2021-04-28,EN,Krita basic to advanced digital painting,Design,Design Tools
1699008,2021-04-28,EN,Adobe Lightroom CC Photo Editing: Your Lightroom Masterclass,Design,Design Tools
2790502,2021-04-28,EN,Cracking Coding Interview : Data Structure & Algorithm 2021,Development,Software Engineering
1041748,2021-04-28,EN,Verilog HDL: VLSI Hardware Design Comprehensive Masterclass,IT Operations,Hardware
2709124,2021-04-28,EN,Kids Yoga Teacher Training Certificate Course - Ages 2-17,Personal Development,Life Skills
1924662,2021-04-28,EN,Color Grading with Da Vinci Resolve: Beginner to Advanced,Design,Design Tools
3655840,2021-04-28,EN,The Ultimate 2021 Fullstack Web Development Bootcamp,Development,Web Development
2573662,2021-04-28,EN,Atlassian Confluence for Project Managers,Project Management & Operations,Project Management Tools
2302354,2021-04-28,EN,The Blender 2.8 Encyclopedia,Design,3D & Animation
1659676,2021-04-28,EN,The Complete Digital Marketing Guide - 18 Courses in 1,Marketing,Digital Marketing
2524202,2021-04-28,EN,Digital Marketing Agency | Social Media Marketing Business,Marketing,Digital Marketing
